IMAGE_index, class, x, y
0082743, 6, 0.1796875, 0.2109375
0082746, 4, 0.1640625, 0.1796875
0082746, 6, 0.4296875, 0.2734375
0082746, 6, 0.1015625, 0.5859375
0082746, 9, 0.4140625, 0.6171875
0082747, 5, 0.4296875, 0.1015625
0082747, 6, 0.0703125, 0.2578125
0082747, 6, 0.2890625, 0.4296875
0082747, 8, 0.5390625, 0.4140625
0082748, 5, 0.6328125, 0.1328125
0082748, 6, 0.4140625, 0.7265625
0082757, 6, 0.3203125, 0.0078125
0082757, 7, 0.7421875, 0.1328125
0082757, 9, 0.0078125, 0.4140625
0082757, 9, 0.2265625, 0.5703125
0082759, 0, 0.2109375, 0.7109375
0082759, 2, 0.7109375, 0.6484375
0082759, 5, 0.6953125, 0.3984375
0082759, 6, 0.2421875, 0.1015625
0082761, 5, 0.4609375, 0.1953125
0082761, 6, 0.7109375, 0.5546875
0082763, 6, 0.5078125, 0.3203125
0082763, 9, 0.5234375, 0.7109375
0082773, 0, 0.6171875, 0.6640625
0082773, 5, 0.7578125, 0.0234375
0082773, 5, 0.6640625, 0.4140625
0082773, 6, 0.1796875, 0.1328125
0082777, 0, 0.3984375, 0.0390625
0082777, 6, 0.7578125, 0.7109375
0082781, 4, 0.6484375, 0.5234375
0082781, 6, 0.0546875, 0.5390625
0082781, 8, 0.2734375, 0.4296875
0082781, 9, 0.4921875, 0.0078125
0082785, 4, 0.5546875, 0.0703125
0082785, 4, 0.4921875, 0.5078125
0082785, 6, 0.7578125, 0.4140625
0082785, 7, 0.1484375, 0.2109375
0082791, 1, 0.2890625, 0.7734375
0082791, 5, 0.3203125, 0.2578125
0082791, 6, 0.0703125, 0.1796875
0082791, 7, 0.7109375, 0.3046875
0082797, 0, 0.4921875, 0.0078125
0082797, 3, 0.7109375, 0.2265625
0082797, 6, 0.0546875, 0.1953125
0082800, 4, 0.4453125, 0.7734375
0082800, 6, 0.7421875, 0.0546875
0082802, 6, 0.0078125, 0.3359375
0082802, 6, 0.4921875, 0.6640625
0082808, 5, 0.5703125, 0.4453125
0082808, 6, 0.5546875, 0.6953125
0082809, 6, 0.5390625, 0.1484375
0082809, 7, 0.1484375, 0.4609375
0082824, 4, 0.6015625, 0.6015625
0082824, 6, 0.3203125, 0.5859375
0082830, 2, 0.3203125, 0.0703125
0082830, 6, 0.1484375, 0.6796875
0082830, 7, 0.4453125, 0.5078125
0082830, 9, 0.7109375, 0.3671875
0082831, 6, 0.0234375, 0.3359375
0082831, 6, 0.3046875, 0.7109375
0082831, 8, 0.0390625, 0.6484375
0082850, 1, 0.5078125, 0.0078125
0082850, 6, 0.1640625, 0.3828125
0082850, 8, 0.3828125, 0.5703125
0082853, 6, 0.4765625, 0.7578125
0082853, 9, 0.4453125, 0.1328125
0082866, 4, 0.2421875, 0.6640625
0082866, 6, 0.3515625, 0.3828125
0082868, 2, 0.1171875, 0.3984375
0082868, 6, 0.6484375, 0.3046875
0082868, 6, 0.7421875, 0.6484375
0082868, 8, 0.3984375, 0.2890625
0082873, 6, 0.2265625, 0.0859375
0082873, 8, 0.7421875, 0.0546875
0082883, 1, 0.1171875, 0.0546875
0082883, 2, 0.3828125, 0.2578125
0082883, 6, 0.6484375, 0.2109375
0082884, 6, 0.4921875, 0.0078125
0082884, 6, 0.1640625, 0.6953125
0082888, 6, 0.5390625, 0.2578125
0082888, 6, 0.2421875, 0.2890625
0082897, 4, 0.5859375, 0.2734375
0082897, 6, 0.5859375, 0.4921875
0082906, 2, 0.4921875, 0.1484375
0082906, 6, 0.2578125, 0.5234375
0082906, 9, 0.5546875, 0.5234375
0082907, 1, 0.4453125, 0.7421875
0082907, 4, 0.1796875, 0.1171875
0082907, 6, 0.5390625, 0.3203125
0082907, 9, 0.5859375, 0.0546875
0082918, 6, 0.1015625, 0.0234375
0082918, 6, 0.2890625, 0.7734375
0082918, 7, 0.5078125, 0.2421875
0082918, 8, 0.1484375, 0.3984375
0082924, 3, 0.2109375, 0.2265625
0082924, 6, 0.5390625, 0.1171875
0082925, 4, 0.6796875, 0.6015625
0082925, 6, 0.0546875, 0.4296875
0082927, 4, 0.2890625, 0.5703125
0082927, 6, 0.5859375, 0.5234375
0082928, 1, 0.4140625, 0.5078125
0082928, 5, 0.6953125, 0.7109375
0082928, 6, 0.1171875, 0.2109375
0082942, 1, 0.6640625, 0.1640625
0082942, 3, 0.7734375, 0.3828125
0082942, 5, 0.3828125, 0.0859375
0082942, 6, 0.1484375, 0.3203125
0082943, 1, 0.0859375, 0.7421875
0082943, 5, 0.3828125, 0.4453125
0082943, 6, 0.2421875, 0.1484375
0082943, 7, 0.5078125, 0.0078125
0082946, 5, 0.3515625, 0.0703125
0082946, 6, 0.7578125, 0.1953125
0082946, 8, 0.5234375, 0.7265625
0082947, 6, 0.6328125, 0.2265625
0082947, 8, 0.4140625, 0.2890625
0082950, 2, 0.1171875, 0.4765625
0082950, 6, 0.3046875, 0.0078125
0082952, 4, 0.5703125, 0.2421875
0082952, 6, 0.2421875, 0.5859375
0082955, 6, 0.3046875, 0.4140625
0082955, 6, 0.7109375, 0.6171875
0082959, 1, 0.2890625, 0.0390625
0082959, 6, 0.0234375, 0.7421875
0082963, 0, 0.1328125, 0.5390625
0082963, 1, 0.3203125, 0.1171875
0082963, 3, 0.4765625, 0.3984375
0082963, 6, 0.7734375, 0.4140625
0082983, 3, 0.6328125, 0.3828125
0082983, 6, 0.0546875, 0.1953125
0082983, 9, 0.1953125, 0.5234375
0082984, 0, 0.6484375, 0.3046875
0082984, 6, 0.3671875, 0.2734375
0082986, 0, 0.7578125, 0.4609375
0082986, 5, 0.7421875, 0.0078125
0082986, 6, 0.6796875, 0.7265625
0082986, 9, 0.2578125, 0.0546875
0082988, 3, 0.7265625, 0.5546875
0082988, 6, 0.5078125, 0.3671875
0082993, 0, 0.1796875, 0.6796875
0082993, 1, 0.2109375, 0.3359375
0082993, 2, 0.4609375, 0.5078125
0082993, 6, 0.5859375, 0.3046875
0082995, 0, 0.3671875, 0.0078125
0082995, 2, 0.3828125, 0.2265625
0082995, 4, 0.3359375, 0.5390625
0082995, 6, 0.6328125, 0.3671875
0082997, 6, 0.1484375, 0.6640625
0082997, 6, 0.3828125, 0.6953125
0083000, 3, 0.7265625, 0.4765625
0083000, 6, 0.4296875, 0.0859375
0083000, 6, 0.0859375, 0.4453125
0083000, 9, 0.3828125, 0.4453125
0083003, 5, 0.7265625, 0.3359375
0083003, 6, 0.3046875, 0.6015625
0083009, 3, 0.5703125, 0.1796875
0083009, 6, 0.1171875, 0.6953125
0083028, 3, 0.7578125, 0.4296875
0083028, 5, 0.7578125, 0.0859375
0083028, 6, 0.2578125, 0.2578125
0083028, 7, 0.0390625, 0.0546875
0083029, 6, 0.3359375, 0.2265625
0083029, 6, 0.5234375, 0.4921875
0083029, 6, 0.4140625, 0.7421875
0083029, 7, 0.1015625, 0.5546875
0083031, 1, 0.6328125, 0.1640625
0083031, 6, 0.4609375, 0.6328125
0083031, 7, 0.2734375, 0.3828125
0083031, 9, 0.2265625, 0.0546875
0083038, 2, 0.5546875, 0.5078125
0083038, 6, 0.0078125, 0.3046875
0083041, 0, 0.0078125, 0.4296875
0083041, 4, 0.0703125, 0.0390625
0083041, 4, 0.6484375, 0.6484375
0083041, 6, 0.2421875, 0.6484375
0083044, 4, 0.2265625, 0.3671875
0083044, 6, 0.2890625, 0.0078125
0083045, 4, 0.0390625, 0.6484375
0083045, 6, 0.5390625, 0.4609375
0083051, 0, 0.6484375, 0.3671875
0083051, 0, 0.1171875, 0.4921875
0083051, 4, 0.2578125, 0.7265625
0083051, 6, 0.5546875, 0.7265625
0083054, 1, 0.6015625, 0.5390625
0083054, 2, 0.0234375, 0.0234375
0083054, 3, 0.5234375, 0.1484375
0083054, 6, 0.3203125, 0.5078125
0083062, 3, 0.3359375, 0.1015625
0083062, 6, 0.6796875, 0.4921875
0083062, 6, 0.4765625, 0.5546875
0083062, 8, 0.5859375, 0.0078125
0083074, 0, 0.3046875, 0.5078125
0083074, 6, 0.0390625, 0.2890625
0083074, 9, 0.2890625, 0.7109375
0083086, 0, 0.7265625, 0.3359375
0083086, 6, 0.0546875, 0.2578125
0083086, 9, 0.3828125, 0.4921875
0083088, 0, 0.5078125, 0.3203125
0083088, 4, 0.4765625, 0.7421875
0083088, 6, 0.1953125, 0.7578125
0083103, 2, 0.6640625, 0.5703125
0083103, 6, 0.6640625, 0.2109375
0083109, 5, 0.4140625, 0.3359375
0083109, 6, 0.2421875, 0.0703125
0083109, 6, 0.6328125, 0.1015625
0083109, 9, 0.0859375, 0.3046875
0083117, 0, 0.0390625, 0.6796875
0083117, 0, 0.6953125, 0.7734375
0083117, 2, 0.4765625, 0.3203125
0083117, 6, 0.1171875, 0.0703125
0083127, 3, 0.2890625, 0.0078125
0083127, 6, 0.3671875, 0.3203125
0083127, 7, 0.7578125, 0.6171875
0083136, 3, 0.1796875, 0.4921875
0083136, 4, 0.0859375, 0.7734375
0083136, 5, 0.6328125, 0.2109375
0083136, 6, 0.3984375, 0.4296875
0083139, 0, 0.3359375, 0.1953125
0083139, 4, 0.0859375, 0.6796875
0083139, 6, 0.6640625, 0.5703125
0083139, 7, 0.6015625, 0.2734375
0083143, 0, 0.6640625, 0.6015625
0083143, 6, 0.1796875, 0.2734375
0083143, 9, 0.6171875, 0.1484375
0083154, 0, 0.6328125, 0.5078125
0083154, 5, 0.0859375, 0.0390625
0083154, 6, 0.3515625, 0.5859375
0083154, 7, 0.2421875, 0.2890625
0083161, 0, 0.3359375, 0.1640625
0083161, 5, 0.2734375, 0.3828125
0083161, 6, 0.0234375, 0.1796875
0083161, 7, 0.6640625, 0.1015625
0083162, 6, 0.1328125, 0.6953125
0083162, 8, 0.4453125, 0.3046875
0083162, 9, 0.6015625, 0.5234375
0083169, 3, 0.7734375, 0.7265625
0083169, 4, 0.1640625, 0.6640625
0083169, 6, 0.4609375, 0.4609375
0083169, 9, 0.5234375, 0.6796875
0083170, 3, 0.5546875, 0.2578125
0083170, 6, 0.1484375, 0.6953125
0083170, 9, 0.5390625, 0.0546875
0083170, 9, 0.2578125, 0.1796875
0083171, 3, 0.1953125, 0.1015625
0083171, 6, 0.0390625, 0.6640625
0083171, 7, 0.7578125, 0.1015625
0083173, 3, 0.3359375, 0.1640625
0083173, 5, 0.7109375, 0.1796875
0083173, 6, 0.1484375, 0.6953125
0083173, 7, 0.6953125, 0.4140625
0083191, 3, 0.2109375, 0.3671875
0083191, 6, 0.6484375, 0.0078125
0083192, 5, 0.5078125, 0.6796875
0083192, 6, 0.6640625, 0.2890625
0083192, 8, 0.3671875, 0.3515625
0083200, 3, 0.7421875, 0.4453125
0083200, 6, 0.3359375, 0.0390625
0083200, 8, 0.3671875, 0.3984375
0083200, 9, 0.0234375, 0.3671875
0083217, 2, 0.2421875, 0.6796875
0083217, 3, 0.3515625, 0.2265625
0083217, 6, 0.6953125, 0.1640625
0083217, 6, 0.6171875, 0.6484375
0083226, 4, 0.4609375, 0.3203125
0083226, 6, 0.0234375, 0.5078125
0083226, 7, 0.1953125, 0.0390625
0083232, 0, 0.7734375, 0.1015625
0083232, 5, 0.5546875, 0.4921875
0083232, 6, 0.2265625, 0.0078125
0083232, 6, 0.5078125, 0.0703125
0083235, 1, 0.7265625, 0.1640625
0083235, 1, 0.5078125, 0.7109375
0083235, 4, 0.0078125, 0.2109375
0083235, 6, 0.1796875, 0.4921875
0083236, 1, 0.6484375, 0.1015625
0083236, 1, 0.5078125, 0.7734375
0083236, 6, 0.3671875, 0.5234375
0083236, 8, 0.5859375, 0.4140625
0083243, 0, 0.3515625, 0.7265625
0083243, 6, 0.1171875, 0.2421875
0083245, 1, 0.5390625, 0.0234375
0083245, 1, 0.7734375, 0.0234375
0083245, 6, 0.4453125, 0.3203125
0083245, 8, 0.1953125, 0.5234375
0083249, 4, 0.5078125, 0.3359375
0083249, 6, 0.3671875, 0.5859375
0083249, 9, 0.7734375, 0.2421875
0083254, 6, 0.5859375, 0.1953125
0083254, 7, 0.2890625, 0.5859375
0083272, 3, 0.4140625, 0.3984375
0083272, 6, 0.5546875, 0.1328125
0083272, 6, 0.0546875, 0.4921875
0083278, 0, 0.2734375, 0.7578125
0083278, 6, 0.2890625, 0.4453125
0083280, 2, 0.5546875, 0.2578125
0083280, 5, 0.3046875, 0.4921875
0083280, 6, 0.3046875, 0.2109375
0083280, 7, 0.6015625, 0.5234375
0083281, 6, 0.2421875, 0.0703125
0083281, 9, 0.6015625, 0.0078125
0083290, 3, 0.6171875, 0.0078125
0083290, 3, 0.2578125, 0.6953125
0083290, 4, 0.1015625, 0.2734375
0083290, 6, 0.4921875, 0.4609375
0083291, 0, 0.7109375, 0.4921875
0083291, 2, 0.0546875, 0.6484375
0083291, 6, 0.0703125, 0.4296875
0083291, 7, 0.4765625, 0.3984375
0083292, 5, 0.4140625, 0.7109375
0083292, 6, 0.4921875, 0.4921875
0083293, 1, 0.3671875, 0.5859375
0083293, 6, 0.0390625, 0.1640625
0083295, 5, 0.6484375, 0.2578125
0083295, 6, 0.2109375, 0.3046875
0083296, 0, 0.0234375, 0.0546875
0083296, 6, 0.5078125, 0.4453125
0083297, 6, 0.3671875, 0.2109375
0083297, 6, 0.6171875, 0.2109375
0083297, 9, 0.0078125, 0.2578125
0083297, 9, 0.4140625, 0.5859375
0083298, 6, 0.4296875, 0.2578125
0083298, 6, 0.5078125, 0.4765625
0083303, 1, 0.7734375, 0.6640625
0083303, 6, 0.2109375, 0.6328125
0083303, 8, 0.4609375, 0.3046875
0083313, 6, 0.0078125, 0.7109375
0083313, 8, 0.4921875, 0.7265625
0083316, 6, 0.0703125, 0.0234375
0083316, 6, 0.3515625, 0.7578125
0083320, 0, 0.2734375, 0.0078125
0083320, 6, 0.2265625, 0.7734375
0083324, 3, 0.0859375, 0.3515625
0083324, 3, 0.7734375, 0.6015625
0083324, 6, 0.4765625, 0.3515625
0083330, 0, 0.7578125, 0.3203125
0083330, 6, 0.4453125, 0.5078125
0083330, 7, 0.2265625, 0.0078125
0083330, 8, 0.4765625, 0.7578125
0083335, 6, 0.2734375, 0.0234375
0083335, 8, 0.6171875, 0.3515625
0083335, 9, 0.1171875, 0.3828125
0083343, 0, 0.3359375, 0.2265625
0083343, 4, 0.7421875, 0.4609375
0083343, 6, 0.2890625, 0.7109375
0083343, 9, 0.0859375, 0.4140625
0083350, 6, 0.0390625, 0.7265625
0083350, 7, 0.7265625, 0.3671875
0083352, 0, 0.6953125, 0.6171875
0083352, 6, 0.1171875, 0.1015625
0083354, 6, 0.2109375, 0.1171875
0083354, 6, 0.7265625, 0.3671875
0083354, 7, 0.4921875, 0.6953125
0083354, 8, 0.2109375, 0.6953125
0083358, 1, 0.0234375, 0.2421875
0083358, 1, 0.7265625, 0.4765625
0083358, 2, 0.6171875, 0.0234375
0083358, 6, 0.4765625, 0.6015625
0083359, 2, 0.3203125, 0.1796875
0083359, 2, 0.6796875, 0.3984375
0083359, 6, 0.0234375, 0.6640625
0083359, 9, 0.3359375, 0.6328125
0083361, 1, 0.1484375, 0.3359375
0083361, 1, 0.0703125, 0.6015625
0083361, 5, 0.3203125, 0.5546875
0083361, 6, 0.3984375, 0.2109375
0083365, 0, 0.6015625, 0.1484375
0083365, 4, 0.6015625, 0.3984375
0083365, 6, 0.0703125, 0.4140625
0083365, 6, 0.0703125, 0.6640625
0083369, 5, 0.1640625, 0.5859375
0083369, 6, 0.0390625, 0.2109375
0083379, 0, 0.6171875, 0.6328125
0083379, 3, 0.5234375, 0.1015625
0083379, 6, 0.2734375, 0.2890625
0083379, 7, 0.1484375, 0.5390625
0083381, 4, 0.0234375, 0.0234375
0083381, 6, 0.7421875, 0.1953125
0083381, 8, 0.1328125, 0.5703125
0083381, 9, 0.5078125, 0.3671875
0083382, 1, 0.6484375, 0.3984375
0083382, 3, 0.0546875, 0.5859375
0083382, 6, 0.0546875, 0.2890625
0083382, 7, 0.3203125, 0.4765625
0083388, 0, 0.6015625, 0.6484375
0083388, 2, 0.0859375, 0.4296875
0083388, 6, 0.0078125, 0.0390625
0083388, 7, 0.3671875, 0.1171875
0083391, 3, 0.4296875, 0.4140625
0083391, 6, 0.6484375, 0.6484375
0083391, 7, 0.6796875, 0.1796875
0083391, 8, 0.0859375, 0.6171875
0083396, 0, 0.0703125, 0.0703125
0083396, 6, 0.5703125, 0.6953125
0083396, 8, 0.3828125, 0.3828125
0083396, 9, 0.6953125, 0.2734375
0083405, 0, 0.0234375, 0.4296875
0083405, 6, 0.5703125, 0.7578125
0083406, 4, 0.1484375, 0.3515625
0083406, 6, 0.1796875, 0.6953125
0083407, 1, 0.2109375, 0.5859375
0083407, 6, 0.7109375, 0.2890625
0083410, 0, 0.4140625, 0.0546875
0083410, 6, 0.2578125, 0.2734375
0083413, 1, 0.4921875, 0.2265625
0083413, 1, 0.0390625, 0.4453125
0083413, 1, 0.0703125, 0.6953125
0083413, 6, 0.3515625, 0.5390625
0083416, 0, 0.1640625, 0.4921875
0083416, 6, 0.4609375, 0.0546875
0083417, 0, 0.0859375, 0.0390625
0083417, 2, 0.3203125, 0.3515625
0083417, 6, 0.7578125, 0.2109375
0083417, 8, 0.4765625, 0.6484375
0083422, 6, 0.4453125, 0.2890625
0083422, 7, 0.1953125, 0.2890625
0083422, 9, 0.4140625, 0.7109375
0083428, 2, 0.1484375, 0.1171875
0083428, 2, 0.4921875, 0.3203125
0083428, 6, 0.7109375, 0.5390625
0083428, 8, 0.1484375, 0.6796875
0083445, 6, 0.2734375, 0.4296875
0083445, 7, 0.4140625, 0.1953125
0083445, 9, 0.1328125, 0.6796875
0083447, 6, 0.2421875, 0.0234375
0083447, 6, 0.6015625, 0.4765625
0083448, 4, 0.7421875, 0.2265625
0083448, 6, 0.3359375, 0.1796875
0083456, 4, 0.7578125, 0.2578125
0083456, 6, 0.5078125, 0.1015625
0083456, 6, 0.3203125, 0.4453125
0083456, 6, 0.3359375, 0.7734375
0083457, 0, 0.7734375, 0.0703125
0083457, 5, 0.1328125, 0.5859375
0083457, 6, 0.5078125, 0.6484375
0083457, 8, 0.3671875, 0.2421875
0083466, 3, 0.3046875, 0.5234375
0083466, 6, 0.6796875, 0.6171875
0083468, 3, 0.5078125, 0.7109375
0083468, 6, 0.1328125, 0.1796875
0083477, 0, 0.5234375, 0.2578125
0083477, 1, 0.2890625, 0.1640625
0083477, 6, 0.5703125, 0.5078125
0083477, 8, 0.7734375, 0.0078125
0083484, 2, 0.7578125, 0.3046875
0083484, 6, 0.3671875, 0.1171875
0083484, 7, 0.5859375, 0.0546875
0083484, 8, 0.3828125, 0.5546875
0083485, 3, 0.1328125, 0.2265625
0083485, 5, 0.6484375, 0.0078125
0083485, 6, 0.1015625, 0.7109375
0083485, 7, 0.6640625, 0.3046875
0083486, 6, 0.0546875, 0.1796875
0083486, 6, 0.4296875, 0.6953125
0083489, 3, 0.6015625, 0.4609375
0083489, 6, 0.4296875, 0.7578125
0083489, 7, 0.1328125, 0.1171875
0083489, 9, 0.7578125, 0.0390625
0083493, 0, 0.7265625, 0.3515625
0083493, 2, 0.4921875, 0.7734375
0083493, 6, 0.1328125, 0.1953125
0083495, 2, 0.2265625, 0.0703125
0083495, 5, 0.5546875, 0.5546875
0083495, 6, 0.7109375, 0.0546875
0083495, 9, 0.0234375, 0.7109375
0083496, 6, 0.5390625, 0.6015625
0083496, 8, 0.6953125, 0.2265625
0083507, 0, 0.6328125, 0.0234375
0083507, 4, 0.0234375, 0.6328125
0083507, 6, 0.4765625, 0.6796875
0083507, 9, 0.0703125, 0.1640625
0083514, 6, 0.0859375, 0.6484375
0083514, 7, 0.7578125, 0.6015625
0083514, 8, 0.1328125, 0.0078125
0083516, 0, 0.3515625, 0.0234375
0083516, 0, 0.4453125, 0.5234375
0083516, 6, 0.0390625, 0.3046875
0083516, 6, 0.7578125, 0.5859375
0083519, 3, 0.7734375, 0.0390625
0083519, 4, 0.5234375, 0.3828125
0083519, 6, 0.2109375, 0.2734375
0083519, 6, 0.4921875, 0.7734375
0083531, 4, 0.1640625, 0.3984375
0083531, 5, 0.7421875, 0.0546875
0083531, 6, 0.7734375, 0.3046875
0083531, 7, 0.3671875, 0.1484375
0083539, 4, 0.3515625, 0.0859375
0083539, 5, 0.1015625, 0.2890625
0083539, 5, 0.4765625, 0.4921875
0083539, 6, 0.2578125, 0.6796875
0083547, 1, 0.4140625, 0.7734375
0083547, 6, 0.1328125, 0.2890625
0083549, 6, 0.2578125, 0.2265625
0083549, 6, 0.3984375, 0.5390625
0083550, 0, 0.6796875, 0.6171875
0083550, 4, 0.0546875, 0.6796875
0083550, 6, 0.4296875, 0.5703125
0083550, 9, 0.6015625, 0.0703125
0083558, 6, 0.4140625, 0.4140625
0083558, 8, 0.1328125, 0.1484375
0083558, 8, 0.1953125, 0.3984375
0083558, 8, 0.4609375, 0.7109375
0083562, 5, 0.3828125, 0.4609375
0083562, 5, 0.4453125, 0.7734375
0083562, 6, 0.4140625, 0.0078125
0083562, 7, 0.6171875, 0.4453125
0083568, 2, 0.3046875, 0.5390625
0083568, 6, 0.5546875, 0.0078125
0083568, 7, 0.6015625, 0.3515625
0083568, 9, 0.0546875, 0.7734375
0083569, 0, 0.5703125, 0.0078125
0083569, 1, 0.4296875, 0.3359375
0083569, 6, 0.1796875, 0.5390625
0083574, 1, 0.4140625, 0.6015625
0083574, 5, 0.2578125, 0.0859375
0083574, 6, 0.0546875, 0.5234375
0083574, 9, 0.5390625, 0.3515625
0083579, 2, 0.4609375, 0.7578125
0083579, 6, 0.7421875, 0.5390625
0083579, 7, 0.2265625, 0.0390625
0083579, 8, 0.4609375, 0.5390625
0083600, 1, 0.2265625, 0.5078125
0083600, 5, 0.2734375, 0.1796875
0083600, 6, 0.6640625, 0.3828125
0083604, 3, 0.1171875, 0.0234375
0083604, 6, 0.5703125, 0.1640625
0083604, 6, 0.1171875, 0.6640625
0083604, 7, 0.1953125, 0.2734375
0083607, 2, 0.3359375, 0.3203125
0083607, 6, 0.7734375, 0.6015625
0083611, 0, 0.6640625, 0.7265625
0083611, 1, 0.7578125, 0.0234375
0083611, 6, 0.1171875, 0.1640625
0083611, 6, 0.3359375, 0.2421875
0083622, 0, 0.1796875, 0.3515625
0083622, 2, 0.7421875, 0.3203125
0083622, 2, 0.0234375, 0.7734375
0083622, 6, 0.3671875, 0.6171875
0083624, 2, 0.7109375, 0.2890625
0083624, 2, 0.5234375, 0.5859375
0083624, 6, 0.1796875, 0.0390625
0083624, 7, 0.1953125, 0.4140625
0083626, 1, 0.5859375, 0.7734375
0083626, 4, 0.7109375, 0.4609375
0083626, 6, 0.2265625, 0.2265625
0083637, 3, 0.4453125, 0.7265625
0083637, 6, 0.4921875, 0.1640625
0083637, 9, 0.1484375, 0.6171875
0083639, 3, 0.0703125, 0.6328125
0083639, 5, 0.7421875, 0.7578125
0083639, 6, 0.3671875, 0.6328125
0083639, 8, 0.3984375, 0.2734375
0083648, 1, 0.7734375, 0.3671875
0083648, 6, 0.0546875, 0.6328125
0083648, 7, 0.7109375, 0.0234375
0083648, 9, 0.2734375, 0.1015625
0083649, 3, 0.7421875, 0.0078125
0083649, 5, 0.4296875, 0.6484375
0083649, 6, 0.4453125, 0.2890625
0083650, 2, 0.5234375, 0.2734375
0083650, 6, 0.6171875, 0.7265625
0083651, 0, 0.1953125, 0.6953125
0083651, 6, 0.4609375, 0.0390625
0083651, 6, 0.1796875, 0.1328125
0083651, 9, 0.1171875, 0.4296875
0083657, 5, 0.2109375, 0.4296875
0083657, 6, 0.6015625, 0.1328125
0083657, 6, 0.2265625, 0.1484375
0083657, 8, 0.5859375, 0.6640625
0083659, 6, 0.4921875, 0.0703125
0083659, 6, 0.1640625, 0.4765625
0083660, 2, 0.1484375, 0.6328125
0083660, 3, 0.3671875, 0.1953125
0083660, 4, 0.6953125, 0.1953125
0083660, 6, 0.4296875, 0.4453125
0083662, 6, 0.2265625, 0.4296875
0083662, 8, 0.7578125, 0.0546875
0083662, 9, 0.1953125, 0.0703125
0083664, 1, 0.3828125, 0.0546875
0083664, 6, 0.0390625, 0.3671875
0083671, 6, 0.3203125, 0.0390625
0083671, 9, 0.4140625, 0.4453125
0083676, 2, 0.5859375, 0.5703125
0083676, 5, 0.7578125, 0.2109375
0083676, 6, 0.4140625, 0.3203125
0083676, 6, 0.1015625, 0.6640625
0083680, 1, 0.0546875, 0.1015625
0083680, 6, 0.5546875, 0.4453125
0083681, 6, 0.3984375, 0.5703125
0083681, 7, 0.7265625, 0.0859375
0083681, 7, 0.1015625, 0.2265625
0083681, 7, 0.0078125, 0.5546875
0083687, 1, 0.5078125, 0.6015625
0083687, 6, 0.1640625, 0.1328125
0083690, 6, 0.7421875, 0.2578125
0083690, 8, 0.0859375, 0.6328125
0083691, 0, 0.3359375, 0.7109375
0083691, 6, 0.6953125, 0.1328125
0083691, 7, 0.2421875, 0.2265625
0083691, 9, 0.7109375, 0.5546875
0083697, 0, 0.0859375, 0.6953125
0083697, 6, 0.0390625, 0.1640625
0083697, 8, 0.3828125, 0.4921875
0083703, 0, 0.3515625, 0.0234375
0083703, 2, 0.2890625, 0.5859375
0083703, 6, 0.5703125, 0.1796875
0083703, 7, 0.0703125, 0.1484375
0083706, 2, 0.0546875, 0.1796875
0083706, 6, 0.3828125, 0.1015625
0083706, 8, 0.5859375, 0.7109375
0083709, 6, 0.5859375, 0.0859375
0083709, 6, 0.3203125, 0.1015625
0083709, 6, 0.7421875, 0.3046875
0083709, 9, 0.3515625, 0.4296875
0083711, 0, 0.5703125, 0.5703125
0083711, 1, 0.2578125, 0.3203125
0083711, 5, 0.1953125, 0.0234375
0083711, 6, 0.7421875, 0.1328125
0083721, 0, 0.7734375, 0.6640625
0083721, 4, 0.1328125, 0.3359375
0083721, 4, 0.4765625, 0.5703125
0083721, 6, 0.1796875, 0.5859375
0083723, 0, 0.4609375, 0.5546875
0083723, 5, 0.3203125, 0.0703125
0083723, 5, 0.0390625, 0.6796875
0083723, 6, 0.7109375, 0.5546875
0083727, 4, 0.0078125, 0.7734375
0083727, 6, 0.3359375, 0.1015625
0083727, 6, 0.6640625, 0.4765625
0083727, 6, 0.1015625, 0.5078125
0083728, 0, 0.1484375, 0.1171875
0083728, 0, 0.7265625, 0.2421875
0083728, 6, 0.4140625, 0.3203125
0083728, 6, 0.6796875, 0.5390625
0083731, 2, 0.1484375, 0.4453125
0083731, 6, 0.5546875, 0.0234375
0083735, 5, 0.4765625, 0.6328125
0083735, 6, 0.3828125, 0.0859375
0083735, 6, 0.0546875, 0.5859375
0083735, 9, 0.4140625, 0.3515625
0083738, 3, 0.1640625, 0.0234375
0083738, 6, 0.1171875, 0.3828125
0083738, 7, 0.7578125, 0.4140625
0083738, 8, 0.4453125, 0.1015625
0083741, 1, 0.0546875, 0.2734375
0083741, 6, 0.5546875, 0.7734375
0083749, 0, 0.2109375, 0.1796875
0083749, 6, 0.7265625, 0.4140625
0083749, 8, 0.4296875, 0.4296875
0083754, 3, 0.3359375, 0.1484375
0083754, 4, 0.0546875, 0.0859375
0083754, 6, 0.4296875, 0.3828125
0083754, 7, 0.1796875, 0.6328125
0083760, 0, 0.6171875, 0.1015625
0083760, 6, 0.4140625, 0.4296875
0083760, 6, 0.1796875, 0.4921875
0083761, 6, 0.2734375, 0.2890625
0083761, 9, 0.1796875, 0.0078125
0083763, 5, 0.7734375, 0.3515625
0083763, 6, 0.5546875, 0.3515625
0083767, 3, 0.0546875, 0.7109375
0083767, 6, 0.0859375, 0.0859375
0083767, 6, 0.3828125, 0.1953125
0083767, 7, 0.6328125, 0.5078125
0083771, 3, 0.6640625, 0.5703125
0083771, 6, 0.4609375, 0.1953125
0083771, 6, 0.4453125, 0.4140625
